Name,Count
Moto Racer,1
Final Fantasy Anthology,1
Sonic & SEGA All-Stars Racing with Banjo-Kazooie,1
Mario & Sonic at the Sochi 2014 Olympic Winter Games,1
Motocross Mania,1
Capcom's Soccer Shootout,1
Alien,1
Final Fantasy Tactics A2: Grimoire of the Rift,1
Harvest Moon: A Wonderful Life,1
Momotarou Dentetsu 7,1
Invizimals,1
Dynasty Warriors 2,1
Ace Combat 3: Electrosphere,1
Time Crisis 4,1
Endless Ocean: Blue World,1
Monster 4X4: World Circuit,1
Wii Fit U,1
MLB 2001,1
SingStar Anthems,1
Seiken Densetsu 3,1
Buzz! The Mega Quiz,1
Star Wars: Rebel Assault II - The Hidden Empire,1
Ace Combat 2,1
Metal Gear Ac!d,1
Cooking Mama: World Kitchen,1
Phantasy Star Portable 2,1
Crimson Skies: High Road to Revenge,1
Spec Ops: Ranger Elite,1
Gex,1
Dissidia 012: Duodecim Final Fantasy,1
Pokemon Card GB2: Here Comes Team GR!,1
Metroid: Zero Mission,1
Fossil Fighters,1
TouchMaster 2,1
3Xtreme,1
Hot Shots Tennis,1
Resistance: Retribution,1
Samba De Amigo,1
FIFA Soccer 09 All-Play,1
LittleBigPlanet Karting,1
Fire Emblem: The Sacred Stones,1
The Biggest Loser: Ultimate Workout,1
Killzone: Liberation,1
Castlevania: Circle of the Moon,1
Sonic Chronicles: The Dark Brotherhood,1
Classic NES Series: The Legend of Zelda,1
The Jak and Daxter Collection,1
Derby Stallion II,1
Gold's Gym: Dance Workout,1
Tom Clancy's Ghost Recon: Island Thunder,1
Street Fighter EX3,1
Dynasty Warriors 4: Xtreme Legends,1
Army Men: Air Attack,1
Madden NFL 09 All-Play,1
Castlevania III: Dracula's Curse,1
NFL GameDay,1
Kirby: Planet Robobot,1
Karaoke Revolution Glee,1
Need for Speed: V-Rally,1
Golden Sun: Dark Dawn,1
Xenoblade Chronicles X,1
Petz Dogz Fashion,1
Harvest Moon: Tree of Tranquility,1
Rocket Power: Team Rocket Rescue,1
Rogue Galaxy,1
The Legendary Starfy,1
MLB 99,1
Madden Football 64,1
Ford Racing,1
The World Ends With You,1
Monster Strike 3DS,1
SingStar '90s,1
Tales of Xillia 2,1
Enduro,1
Lemmings,1
Vagrant Story,1
Wizards of Waverly Place,1
Buzz! Master Quiz,1
NHL 2000,1
The House of the Dead: Overkill,1
NFL GameDay '97,1
Kingdom Hearts Re: Chain of Memories,1
Sonic Free Riders,1
Densha De Go!,1
Sonic CD,1
LEGO Battles,1
Mega Man Battle Network 4: Red Sun / Blue Moon,1
MAG: Massive Action Game,1
Madden NFL 97,1
TNN Motor Sports Hardcore 4x4,1
IHRA Drag Racing 2,1
Rugrats Studio Tour,1
Pitfall II: Lost Caverns,1
Gyromite,1
Gold's Gym: Cardio Workout,1
Adventure,1
Yu-Gi-Oh! The Sacred Cards,1
SingStar '80s,1
Test Drive 5,1
Romancing SaGa 3,1
Fighting Force,1
TOCA 2: Touring Cars,1
Yoshi's Woolly World,1
Command & Conquer: Red Alert 2,1
Namco Museum DS,1
Monster Hunter Freedom,1
SaGa Frontier,1
SingStar Party,1
The ICO & Shadow of the Colossus Collection,1
Mario & Luigi: Partners in Time,1
Ratchet & Clank: Up Your Arsenal (Weekly american sales),1
World of Warcraft: Wrath of the Lich King,1
Your Shape: Fitness Evolved,1
Triple Play 2001,1
Metroid Prime 2: Echoes,1
Petz Wild Animals: Dolphinz,1
Pokemon Ranger: Guardian Signs,1
Need for Speed Underground Rivals,1
Digimon World,1
Mega Man Battle Network 3 Blue / White Version,1
Dance Dance Revolution (Japan),1
Devil Dice,1
Sonic Adventure DX: Director's Cut,1
Jet Li: Rise to Honor,1
Battle Arena Toshinden,1
Yokai Watch 3,1
Tamagotchi Connection: Corner Shop,1
Football Manager 2011,1
Championship Manager 03/04,1
Jillian Michaels' Fitness Ultimatum 2009,1
Brian Lara Cricket,1
Winter Sports: The Ultimate Challenge,1
SOCOM: U.S. Navy SEALs Confrontation,1
Combat,1
Dragon Ball: Daimaou Fukkatsu,1
Gegege no Kitarou 2: Youkai Gundan no Chousen,1
.hack//Infection Part 1,1
Hogan's Alley,1
Pirates of the Caribbean: The Curse of the Black Pearl,1
Army Men 3D,1
Transformers,1
Mystery Case Files: MillionHeir,1
Midnight Club 3: DUB Edition (America weekly sales),1
Champions of Norrath,1
Imagine: Wedding Designer,1
Yakuman,1
Twisted Metal 4,1
Atlantis,1
Kid Icarus: Uprising,1
Silent Hill 2,1
Castlevania: Symphony of the Night,1
The Sims 2: Nightlife,1
Road Rash,1
Pokemon Mystery Dungeon: Gates to Infinity,1
Madden NFL 98,1
Ryse: Son of Rome,1
The Godfather,1
Resident Evil: Outbreak,1
Triple Play 99,1
Super Monkey Ball,1
Mario Superstar Baseball,1
WCW vs the World,1
Onimusha 3: Demon Siege,1
Anno 2070,1
Smarty Pants,1
LittleBigPlanet PS Vita,1
Tamagotchi,1
4 Nin uchi Mahjong,1
Dragon Ball Z,1
Game de Hakken!! Tamagotchi 2,1
Namco Museum 64,1
Dragon Quest Monsters: Joker 2,1
Xenogears,1
Disney Princess: Magical Jewels,1
Hello Kitty Party,1
New Play Control! Mario Power Tennis,1
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1
Pac-Man World,1
Final Fantasy: Crystal Chronicles,1
Drawn To Life: SpongeBob SquarePants Edition,1
Banjo-Tooie,1
Buzz! The BIG Quiz,1
Dirge of Cerberus: Final Fantasy VII,1
The House of the Dead 2 & 3 Return,1
Nintendo World Cup,1
WWF WrestleMania 2000,1
Wario Land II,1
Imagine: Master Chef,1
Assassin's Creed III: Liberation,1
Disney Princess,1
Tony Hawk's American Wasteland (Weekly american sales),1
SingStar Pop,1
Yoshi's New Island,1
Gardening Mama,1
Teenage Mutant Ninja Turtles III: The Manhattan Project,1
Paper Mario,1
Bravely Default: Flying Fairy,1
Duke Nukem: Time to Kill,1
Persona 4: Golden,1
Hasbro Family Game Night 2,1
Ridge Racer 7,1
Sonic Advance 3,1
A Collection of Activision Classic Games for the Atari 2600,1
MotorStorm: Pacific Rift,1
Pocket Monsters Stadium,1
Crash Bandicoot 2: N-Tranced,1
Gradius,1
Dragon Quest III: Soshite Densetsu e...,1
Final Fantasy XII: Revenant Wings,1
2Xtreme,1
Sonic Rivals,1
NBA Live 06 (Weekly american sales),1
SimCity (2013),1
Kirby Super Star,1
Kinect Joy Ride,1
Frogger 2: Swampy's Revenge,1
Tiger Woods PGA Tour 09 All-Play,1
Classic NES Series: Super Mario Bros.,1
The Legend of Zelda: The Minish Cap,1
Twisted Metal: Black,1
Super Metroid,1
Pro Yakyuu Family Stadium '87,1
Resident Evil (Remake),1
Inazuma Eleven 2,1
Metroid: Other M,1
Gran Turismo 4 Prologue,1
Reel Fishing,1
Pokemon XD: Gale of Darkness,1
RollerCoaster Tycoon 2,1
Resident Evil - Code: Veronica,1
Action Bass,1
Tenchu: Wrath of Heaven,1
Brave Fencer Musashi,1
Hot Shots Golf: Out of Bounds,1
Dance Dance Revolution Extreme 2,1
Pilotwings,1
Super R.C. Pro-Am,1
Puyo Puyo Sun Ketteiban,1
Mobile Suit Gundam: Federation vs. Zeon,1
MechAssault,1
Derby Stallion 99,1
Fantasy Life,1
Tom Clancy's Rainbow Six 3: Black Arrow,1
Jampack Winter '98,1
Pokemon Rumble Blast,1
Dragon Quest I & II,1
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),1
Worldwide Soccer Manager 2009,1
Bushido Blade,1
Jet Force Gemini,1
Mega Man X,1
Yu-Gi-Oh! The Sacred Cards (American and Others sales),1
Sega Rally Championship,1
Test Drive: Off Road,1
Kaboom!,1
Donkey Konga,1
Sonic and the Black Knight,1
Qix,1
Derby Stallion III,1
Doraemon,1
High School Musical 2: Work This Out!,1
Ratchet & Clank: All 4 One,1
Yakuza 3,1
Moon Patrol,1
Lara Croft Tomb Raider: The Angel of Darkness,1
Star Ocean: The Second Story,1
Famicom Jump: Eiyuu Retsuden,1
F-Zero X,1
NERF N-Strike,1
SingStar Legends,1
SingStar Rocks!,1
Untold Legends: Brotherhood of the Blade,1
Imagine: Babysitters,1
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1
Yakuza 2,1
Dragon Ball Z: The Legacy of Goku II,1
Virtua Fighter 5,1
NFL 2K1,1
Namco Museum Battle Collection,1
Empire: Total War,1
The Final Fantasy Legend,1
Triple Play 98,1
Supercar Street Challenge,1
Sunset Overdrive,1
Pilotwings 64,1
Crackdown 2,1
SOCOM: U.S. Navy SEALs Fireteam Bravo,1
Worldwide Soccer Manager 2008,1
Counter-Strike,1
Guitar Hero Encore: Rocks The 80s,1
Donkey Kong Jr.,1
Jungle Hunt,1
Arc the Lad,1
Pikmin 3,1
Legend of Mana,1
Lumines: Puzzle Fusion,1
Megamania,1
The Legend of Zelda: Tri Force Heroes,1
Tom Clancy's Ghost Recon: Jungle Storm,1
Final Fantasy Tactics: The War of the Lions,1
EA Sports Active: More Workouts,1
Fuzion Frenzy,1
Game & Watch Gallery 2,1
Game & Watch Gallery 3,1
Parfait: Chocolat Second Style,1
Chocobo no Fushigi Dungeon,1
Golden Sun: The Lost Age,1
Super Street Fighter IV: 3D Edition,1
Sly Cooper and the Thievius Raccoonus,1
Mario Power Tennis,1
The Magical Quest starring Mickey Mouse,1
Dragon Quest IV: Michibikareshi Monotachi,1
Star Wars Episode 1: Jedi Power Battles,1
Dino Crisis 2,1
Shrek / Shrek 2 2-in-1 Gameboy Advance Video,1
Test Drive 4,1
Intelligent Qube,1
Boom Blox,1
Mario vs. Donkey Kong,1
Oddworld: Abe's Oddysee,1
Road Rash 3D,1
Ratchet: Deadlocked,1
Transformers: Autobots / Decepticons,1
Tales of Xillia,1
Diddy Kong Racing DS,1
Assassin's Creed: Bloodlines,1
Ridge Racer V,1
"WarioWare, Inc.: Mega MicroGame$",1
Tetris 2 (All region sales),1
Frogger: The Great Quest,1
Ninja Gaiden,1
Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,1
Kirby Tilt 'n' Tumble,1
Donkey Kong Country 2,1
World Soccer Winning Eleven 9 (JP & Others sales),1
ATV Offroad Fury 3,1
Pikmin 2,1
Sonic Rush Adventure,1
Pro Yakyuu Family Stadium '88,1
Shenmue,1
Spore,1
Soviet Strike,1
Your Shape: Fitness Evolved 2012,1
Wario Land: Shake It!,1
Mega Man 3,1
Dragon Ball Z: La Legende Saien,1
Ratchet & Clank (2016),1
Romancing SaGa 2,1
Cool Boarders 4,1
Rage Racer,1
Football Manager 2013,1
Destruction Derby 2,1
Pole Position,1
Metal Gear Solid VR Missions,1
Pokemon Super Mystery Dungeon,1
Final Fantasy I & II: Dawn of Souls,1
The Dukes of Hazzard: Racing for Home,1
Disney's Chip 'n Dale: Rescue Rangers,1
Kobe Bryant in NBA Courtside,1
Captain Toad: Treasure Tracker,1
Nuclear Strike,1
Metal Gear Solid: Portable Ops,1
One Piece: Pirate Warriors,1
PokéPark Wii: Pikachu's Adventure,1
Mario vs. Donkey Kong 2: March of the Minis,1
SolarStriker,1
NFL 2K,1
Ganbare Goemon! Karakuri Douchuu,1
TwinBee,1
Football Manager Handheld 2008,1
Point Blank,1
Stubbs the Zombie in Rebel Without a Pulse,1
SimEarth: The Living Planet,1
Namco Classic Fighter Collection,1
International Superstar Soccer Deluxe,1
Field Commander,1
Doctor Who: Evacuation Earth,1
Ener-G: Dance Squad,1
Our House,1
Sengoku Basara: Chronicle Heroes,1
Pro Yaky? Spirits 3,1
The Wild Thornberrys: Chimp Chase,1
Power Stakes,1
Fighters Destiny,1
Asteroids Hyper 64,1
Jikkyou Powerful Pro Yakyuu Basic-han 2001,1
Tom and Jerry in Fists of Furry,1
Silent Scope 3,1
Summon Night EX-Thesis: Yoake no Tsubasa,1
Destruction Derby 64,1
Puzzle Quest: Galactrix,1
N2O: Nitrous Oxide,1
Magic: The Gathering - Battlegrounds,1
Otogirisou,1
SD Gundam G Generation 3D,1
Ready 2 Rumble Revolution,1
My Baby 3 & Friends,1
DS Rakubiki Jiten,1
Scarface: Money. Power. Respect.,1
Fatal Frame II: Crimson Butterfly,1
Dewy's Adventure,1
Shadow Man: 2econd Coming,1
Yu-Gi-Oh! 5D's Tag Force 6,1
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,1
Alone in the Dark: The New Nightmare,1
Starcraft 64,1
Buck Bumble,1
San Goku Shi Taisen DS,1
Saturday Night Slam Masters,1
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,1
FIFA Soccer 96,1
J-League Jikkyou Winning Eleven 2000,1
Eve: The Lost One,1
Yu-Gi-Oh! 5D's: Duel Transer,1
Konami Krazy Racers,1
F-Zero: GP Legend,1
Amped 3,1
Racing Lagoon,1
Victorious: Hollywood Arts Debut,1
Mr. Driller 2,1
Just Sing!,1
Dragon's Lair Trilogy,1
Trivial Pursuit: Bet You Know It,1
Family Party: 30 Great Games Outdoor Fun,1
Vegas Party,1
California Speed,1
Macross Ace Frontier,1
Wonder Project J2: Koruro no Mori no Josette,1
Culdcept SAGA,1
Take A Break's: Puzzle Master,1
Dragon Ball: Origins 2,1
Minna no DS Seminar: Kanpeki Kanji Ryoku,1
Innocent Life: A Futuristic Harvest Moon,1
Sherlock Holmes vs. Jack the Ripper,1
Battle Soccer: Field no Hasha,1
.hack//G.U. Vol.2//Reminisce (jp sales),1
Scripps Spelling Bee,1
Ener-G Horse Riders,1
Time Hollow,1
Shinobido 2: Tales of the Ninja,1
Rondo of Swords (US sales),1
Kawa no Nushi Tsuri,1
World Stadium 4,1
J-League Pro Soccer Club o Tsukurou! 6: Pride of J,1
TransFormers Animated: The Game,1
Learning to Spell,1
"Go, Diego, Go! Safari Rescue",1
Super Power League,1
Easy Piano,1
Sumikko Gurashi: Koko ga Ochitsukundesu,1
NASCAR '15,1
Sega Superstars,1
Matchbox Cross Town Heroes,1
Mousetrap / Operation / Simon,1
Klonoa,1
Spyro: Shadow Legacy,1
Wildstar,1
Dragon Ball: Fusions,1
TOEIC Test Training DS,1
Wolfenstein 3D,1
Lost Kingdoms,1
Cubivore: Survival of the Fittest,1
Clock Tower II: The Struggle Within,1
Gunvalkyrie,1
VR Golf '97,1
Michael Jackson: The Experience 3D,1
Off-World Interceptor Extreme,1
Disney Golf,1
Custom Robo Arena,1
Mega Man Network Transmission,1
Zoo Keeper,1
Pursuit Force,1
Densetsu no Stafi 4,1
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),1
Naval Assault: The Killing Tide,1
Tokimeki Memorial: Private Collection,1
RC Revenge Pro,1
Itoi Shigesato no Bass Tsuri No. 1,1
The Sims 3: Seasons,1
Let's Ride: Sunshine Stables,1
Lethal Skies II,1
Pen 1 Grand Prix: Penguin no Mondai Special,1
True Swing Golf,1
Kya: Dark Lineage,1
Medieval Games,1
Stronghold 3,1
Kid Adventures: Sky Captain,1
Doctor Lautrec and the Forgotten Knights,1
F1 Championship Season 2000,1
Disney's American Dragon Jake Long: Attack of the Dark Dragon,1
Godzilla Unleashed,1
Kamaitachi no Yoru × 3,1
Tom and Jerry: Infurnal Escape,1
King's Field,1
Hannah Montana: Rock Out the Show,1
Guilty Gear Judgment,1
ESPN College Hoops,1
Project X Zone 2: Brave New World,1
PoPoLoCrois: Hajimari no Bouken,1
Mr. Do!'s Castle,1
Death Trap,1
Armor Ambush,1
Mobile Suit Gundam: Extreme VS Force,1
Phantasy Star Online 2,1
Vehicular Combat League presents Motor Mayhem,1
Star Wars: Super Bombad Racing,1
Lufia: Curse of the Sinistrals,1
Hamster Heroes,1
Alien Resurrection,1
World Tour Soccer 2005,1
Dungeon Siege: Throne of Agony,1
Spider-Man: Web of Shadows - Amazing Allies Edition,1
Gunslingers,1
Imagine: Ice Champions,1
Left Brain Right Brain: Use Both Hands Train Both Sides,1
Pac-Man Party 3D,1
Doraemon 3: Nobi Dai no Machi SOS!,1
J-League Victory Goal,1
Oreshika: Tainted Bloodlines,1
White Knight Chronicles: Origins,1
Return to PopoloCrois: A Story of Seasons Fairytale,1
Spongebob Squarepants / Fairly Odd Parents Double Pack,1
Derby Stallion 64,1
Space Station Silicon Valley,1
Castlevania: Lords of Shadow - Mirror of Fate,1
Dark Rift,1
Tokyo Xanadu,1
Petz: Dogz Talent Show,1
T'ai Fu: Wrath of the Tiger,1
Sam & Max: Season One,1
Star Trek: Voyager Elite Force,1
Pokémon: Johto Photo Finish: Game Boy Advance Video,1
Musashi: Samurai Legend,1
Chessmaster II,1
Kingdom of Paradise,1
All Japan Pro Wrestling featuring Virtua,1
Rudra no Hihou,1
Cake Mania: In The Mix!,1
Zoids: Battle Legends,1
Serious Sam,1
Kowloon's Gate,1
Hidden Mysteries: Salem Secrets - Witch Trials of 1692,1
World League Soccer,1
The Sims Medieval: Pirates and Nobles,1
Kids Learn Math: A+ Edition,1
Build-A-Bear Workshop: Welcome to Hugsville,1
Suzumiya Haruhi no Yakusoku,1
Shadow Ops: Red Mercury,1
Mind Zero,1
Brain Boost: Gamma Wave,1
Winning Post 4,1
Disney's The Lion King: Simba's Mighty Adventure,1
Code:Realize - Sousei no Himegimi,1
Darkstalkers Chronicle: The Chaos Tower,1
Toy Story Racer,1
Mobile Suit Gundam: Perfect One Year War,1
Galerians,1
DrumMania,1
Yu-Gi-Oh! Nightmare Troubadour (US sales),1
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,1
Harvest Moon: Hero of Leaf Valley,1
Tamagotchi no Narikiri Channel,1
Power Pro Kun Pocket 1+2,1
Medal of Honor: Infiltrator,1
Blazing Dragons,1
Shin Chan: ¡Aventuras de Cine!,1
High Velocity Bowling,1
Kung-Fu: High Impact,1
Baseball Blast!,1
Strawberry Shortcake: Game Boy Advance Video Volume 1,1
Ridge Racer DS,1
Geist,1
eJay Clubworld,1
Cardinal Syn,1
Charm Girls Club: Pajama Party,1
The Wizard of Oz: Beyond The Yellow Brick Road,1
Mobile Suit Gundam Side Story III: Sabakareshi Mono,1
Nancy Drew: The White Wolf of Icicle Creek,1
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,1
Metal Gear Solid: Peace Walker HD Edition,1
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,1
Brain Boost: Beta Wave,1
Power Pro Kun Pocket 9,1
Gallop & Ride!,1
Fugitive Hunter: War on Terror,1
Family Party: Fitness Fun,1
Naruto: Powerful Shippuden,1
Power Rangers Double Pack,1
He-Man: Power of Grayskull,1
Toriko: Gourmet Monsters!,1
The Incredible Hulk: The Pantheon Saga,1
The Idolm@ster 2,1
Imagine: Music Fest,1
Senran Kagura: Sh?jo-tachi no Shinei,1
Jurassic Park: The Game,1
WordJong,1
Bust-A-Move Bash!,1
Wing Commander III: Heart of the Tiger,1
Muppet RaceMania,1
Namco Museum Vol.5,1
Courier Crisis,1
Bleach: Dark Souls,1
Digimon Battle Spirit 2,1
Block Party,1
Kingdom Hearts: Birth by Sleep - Final Mix,1
FIFA 06: Road to FIFA World Cup,1
The Godfather: Blackhand Edition,1
Mugen Souls,1
Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,1
"BCFX: The Black College Football Xperience, The Doug Williams Edition",1
FIFA Soccer 97,1
Psychic Force,1
Bomberman Land Touch! 2,1
StarBlade α,1
Infected,1
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,1
Arcade Zone,1
7th Dragon III Code: VFD,1
Halo Triple Pack,1
Street Racer,1
Arcana Heart,1
Winning Post 3,1
"Warhammer 40,000: Fire Warrior",1
Theatrhythm Dragon Quest,1
Enthusia Professional Racing,1
Kingdom Under Fire: Heroes,1
Cartoon Network Collection: Game Boy Advance Video Special Edition,1
Naruto Shippuden: Legends: Akatsuki Rising,1
Streak: Hoverboard Racing,1
Samurai Warriors: Katana,1
Project Sylpheed: Arc of Deception,1
Get On Da Mic,1
Sonny with a Chance,1
Heroes of Mana,1
Jikkyou Powerful Pro Yakyuu 2009,1
Kidou Senkan Nadesico,1
Tears to Tiara II: Heir of the Overlord,1
Active Life Explorer,1
The Fairly Odd Parents: Clash with the Anti-World,1
Farm Frenzy: Animal Country,1
Jikkyou Powerful Pro Yakyuu Portable,1
James Noir's Hollywood Crimes,1
Deponia,1
MTV Music Generator 2,1
The Quest Trio,1
Paris-Dakar Rally,1
Dragon Ball Z: Harukanaru Densetsu (JP sales),1
Atelier Iris: Eternal Mana,1
Blinx 2: Masters of Time & Space,1
Harvest Moon: The Lost Valley,1
Home Run,1
Knockout Kings 2003,1
Jewel Quest Solitaire,1
Disney's Story Studio: Disney's Mulan,1
Klax,1
Pressure Cooker,1
Saturn Bomberman,1
World Tour Soccer 2006,1
Shrek Extra Large,1
Naruto Shippuden: Ultimate Ninja 5,1
Sega GT 2002,1
Bubsy 3D,1
Reel Fishing Paradise 3D,1
Farmtopia,1
SD Gundam GX,1
R-Type Final,1
Jackie Chan Adventures: Legend of the Dark Hand,1
J-League Pro Soccer Club o Tsukurou! 5,1
Penguin no Mondai X: Tenkuu no 7 Senshi,1
Dance Central: Spotlight,1
Magical Starsign (US sales),1
Dragon Blade: Wrath of Fire,1
La Pucelle: Tactics,1
Phantasy Star Nova,1
Samurai Warriors: State of War,1
The Scorpion King: Sword of Osiris,1
Thomas the Tank Engine & Friends,1
The Bee Game,1
Chibi-Robo! Park Patrol,1
Rise of the Kasai,1
Thoroughbred Breeder,1
Momotarou Dentetsu World,1
Doctor Who: Return to Earth,1
The Munchables,1
We Dance,1
Mathews Bowhunting,1
Super Real Mahjong P V,1
One Piece: Unlimited Adventure,1
Remington Super Slam Hunting: North America,1
Crash & Spyro Superpack,1
Face Training,1
ThunderStrike 2,1
Kuma-Tomo,1
Star Wars: The Clone Wars & Tetris Worlds,1
EverQuest Online Adventures: Frontiers,1
SoulCalibur Legends,1
Company of Heroes: Anthology,1
Ar tonelico 2: Melody of Metafalica,1
Lips: Party Classics,1
Casper: Friends Around the World,1
Jurassic Park III: Island Attack,1
GameBoy Wars,1
Amplitude,1
Shape Up,1
Super Robot Taisen J,1
Trauma Team,1
Fear Effect 2: Retro Helix,1
International Superstar Soccer 2000 (JP weekly sales),1
Chocobo no Fushigi Dungeon for WonderSwan,1
Klonoa: Door to Phantomile,1
Atari Anniversary Advance,1
Nep League DS,1
Naruto Shippuden: Dragon Blade Chronicles,1
Treasures of the Deep,1
Happy Cooking,1
Phantasy Star Online Ver. 2,1
EyePet & Friends,1
Hello Kitty: Birthday Adventures,1
Dance Dance Revolution: Disney Grooves,1
Harvest Moon: A Wonderful Life Special Edition,1
Sports Illustrated for Kids: Football,1
.hack//Quarantine Part 4: The Final Chapter,1
Siren,1
Close Combat: First to Fight,1
Indiana Jones and the Emperor's Tomb,1
Half-Minute Hero,1
Reel Fishing II,1
Ringling Bros. and Barnum & Bailey Circus,1
Driving Emotion Type-S,1
Daigasso! Band Brothers,1
Zumba Fitness Rush,1
Sword of the Samurai,1
SingStar Pop Vol.2,1
Allied General,1
Fire ProWrestling G,1
Kamen Rider: Battride War,1
Mahjong: Journey Quest for Tikal,1
Naruto: Ninja Destiny,1
GunGriffon,1
Darkstalkers 3,1
Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,1
Frequency,1
Death Jr.,1
Inazuma Eleven Strikers 2012 Xtreme,1
Kan Colle Kai,1
SpongeBob SquigglePants 3D,1
Jampack: Summer 2003 (RP-T),1
Tokimeki Memorial Girl's Side 3rd Story,1
Silent Scope 2: Dark Silhouette,1
Frogger's Adventures 2: The Lost Wand,1
Jikkyou J-League Perfect Striker,1
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,1
Mystery Tales of Time Travel,1
J-League Excite Stage '96,1
Hidden Mysteries: Vampire Secrets,1
New Love Plus,1
Breath of Fire: Dragon Quarter,1
Super Robot Taisen: Scramble Commander,1
Tales of the World: Narikiri Dungeon 2,1
Descent,1
DanceMasters,1
Disney's Magical Mirror Starring Mickey Mouse,1
Jeep Thrills,1
Might & Magic: Clash of Heroes,1
Story of Seasons: Good Friends of the Three Villages,1
Monster 4x4: Stunt Racer,1
Sudeki,1
Mushroom Men: The Spore Wars,1
Princess Maker: Yumemiru Yosei,1
Gungrave,1
Tenchu: Fatal Shadows,1
Active Health with Carol Vorderman,1
International Soccer,1
Sing4: The Hits Edition,1
Jewel Master: Cradle of Athena,1
Pet Zombies,1
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,1
Big Air,1
Shining Force II,1
Gallop Racer,1
Sudoku Gridmaster (JP sales),1
Taiko no Tatsujin: Wii U Version!,1
College Slam,1
The Heavy Rain and Beyond: Two Souls Collection,1
Tamagotchi Party On!,1
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",1
Quake,1
Hyperdevotion Noire: Goddess Black Heart,1
Hexen,1
Mace: The Dark Age,1
AeroFighters Assault,1
Puyo Puyo Sun 64,1
Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),1
Disney Magic World 2,1
Valhalla Knights 3,1
Tottadoo! Yoiko no Mujintou Seikatsu,1
Fighter Within,1
Kenka Banchou 4: Ichinen Sensou,1
Warhammer: Shadow of the Horned Rat,1
ESPN International Track & Field,1
Lunar Legend,1
Metal Gear Ac!d 2,1
Hatsune Miku and Future Stars: Project Mirai,1
Let's TAP,1
Shin Megami Tensei IV: Final,1
Tamagotchi no Narikiri Challenge,1
Space Battleship Yamato: Harukanaru Hoshi Iscandar,1
Sound Novel Evolution 1: Otogirisou Sosei-Hen,1
Dementium: The Ward,1
Hello Kitty: Happy Party Pals,1
Ringling Bros. and Barnum & Bailey: Circus Friends,1
Age of Empires III: Complete Collection,1
Sudoku Gridmaster,1
Finding Nemo: Escape to the Big Blue,1
Resident Evil Director's Cut: Dual Shock Edition,1
N3 II: Ninety-Nine Nights,1
Hanjuku Eiyuu Tai 3D,1
.hack//G.U. Vol.3//Redemption,1
Super Robot Taisen Compact 2 Dai-1-Bu,1
Power Pro Kun Pocket,1
Watchmen: The End is Nigh - The Complete Experience,1
Jillian Michaels Fitness Ultimatum 2011,1
Kekkaishi: Karasumori Ayakashi Kidan,1
Smash Court Tennis Pro Tournament,1
Super Robot Taisen L,1
NBA Inside Drive 2004,1
Cabela's Big Game Hunter: Hunting Party,1
Time Commando,1
Professional Fisherman's Tour: Northern Hemisphere,1
Gretzky NHL 2005,1
Exhibition Volume 02,1
NCAA Football 09 All-Play,1
The Secret World,1
PlayStation Move Heroes,1
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,1
ESPN Final Round Golf 2002,1
MDK2 Armageddon,1
Macross Ultimate Frontier,1
Pursuit Force: Extreme Justice,1
TalkMan (Japan),1
Marble Saga: Kororinpa,1
Solitaire Overload Plus,1
.hack//G.U. Vol.1//Rebirth,1
Gyakuten Saiban 3,1
Tak: Mojo Mistake,1
Gallop Racer 2001,1
Nightmare Creatures II,1
Fuzion Frenzy 2,1
Space Griffon VF-9,1
Country Dance: All Stars,1
Garfield: Lasagna World Tour,1
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,1
Bomberman B-Daman,1
Beat Down: Fists of Vengeance,1
Reloaded,1
Family Feud Decades,1
Sid Meier's Civilization IV,1
Hunter: The Reckoning Redeemer,1
Mahjong Fight Club,1
Tokyo Xtreme Racer,1
Fighter Maker,1
Thief: Deadly Shadows,1
Buzz! Brain of the UK,1
Dragon Ball GT: Game Boy Advance Video Volume 1,1
Luxor 3,1
World Driver Championship,1
Disney's Home on the Range,1
Bomberman 64: The Second Attack!,1
